TransactionID,fraud_probability,risk_category
4089155,0.55161893,MEDIUM
3759258,0.55161834,MEDIUM
3681998,0.5516137,MEDIUM
3915505,0.55161226,MEDIUM
3949011,0.5515692,MEDIUM
3812215,0.5515661,MEDIUM
3971590,0.55152404,MEDIUM
4150921,0.551502,MEDIUM
3849970,0.55148476,MEDIUM
3739934,0.55148023,MEDIUM
4027774,0.55145913,MEDIUM
4125805,0.551439,MEDIUM
3841789,0.55142426,MEDIUM
3846175,0.5513068,MEDIUM
3713221,0.5512034,MEDIUM
3735060,0.55118895,MEDIUM
3812224,0.5511622,MEDIUM
3780765,0.55115396,MEDIUM
4141162,0.55115354,MEDIUM
3908754,0.5511158,MEDIUM
4090223,0.5510701,MEDIUM
3673118,0.55106556,MEDIUM
3869767,0.5509744,MEDIUM
3829850,0.55091256,MEDIUM
4069787,0.5508642,MEDIUM
4084891,0.550856,MEDIUM
3790855,0.5508382,MEDIUM
3825876,0.55076474,MEDIUM
3769122,0.5507456,MEDIUM
3758178,0.55073124,MEDIUM
3783154,0.5507286,MEDIUM
4125150,0.5506979,MEDIUM
3833016,0.55063266,MEDIUM
4154168,0.5506131,MEDIUM
4033754,0.5505864,MEDIUM
3731925,0.55054975,MEDIUM
4023960,0.55043596,MEDIUM
3872064,0.5504218,MEDIUM
3683968,0.55037916,MEDIUM
3924371,0.5503035,MEDIUM
3994248,0.5502696,MEDIUM
3837863,0.5502575,MEDIUM
3991046,0.5502481,MEDIUM
4129850,0.5502415,MEDIUM
4042249,0.55023843,MEDIUM
3884797,0.5502289,MEDIUM
4072169,0.55019736,MEDIUM
3830866,0.550184,MEDIUM
3830321,0.550171,MEDIUM
3930810,0.55013055,MEDIUM
3974068,0.5500807,MEDIUM
3681977,0.55005443,MEDIUM
4016986,0.5500253,MEDIUM
4106612,0.5500205,MEDIUM
4030520,0.55001754,MEDIUM
3897106,0.5500041,MEDIUM
3862150,0.5499892,MEDIUM
3930714,0.5499867,MEDIUM
3851449,0.54997844,MEDIUM
3870440,0.549978,MEDIUM
3999140,0.54992545,MEDIUM
4079751,0.5499136,MEDIUM
4057212,0.5498728,MEDIUM
3806415,0.5498455,MEDIUM
3989956,0.54984105,MEDIUM
3739558,0.54980004,MEDIUM
4119068,0.5495821,MEDIUM
4025422,0.5495583,MEDIUM
4006883,0.5495285,MEDIUM
3786268,0.5495219,MEDIUM
3796335,0.54949147,MEDIUM
4011285,0.5494478,MEDIUM
3794889,0.54940957,MEDIUM
3844245,0.54937977,MEDIUM
3970836,0.5493761,MEDIUM
3978036,0.5493664,MEDIUM
3900286,0.5492664,MEDIUM
4118034,0.5492576,MEDIUM
3935527,0.5492132,MEDIUM
3874904,0.549192,MEDIUM
4080535,0.5491526,MEDIUM
4080905,0.5491399,MEDIUM
4101955,0.54912865,MEDIUM
3851752,0.54907554,MEDIUM
4108843,0.5490184,MEDIUM
4042607,0.54900885,MEDIUM
4128354,0.5489831,MEDIUM
3733279,0.54896563,MEDIUM
3674244,0.5489294,MEDIUM
3924166,0.5488711,MEDIUM
3966994,0.5488216,MEDIUM
3814629,0.548818,MEDIUM
3698153,0.54880434,MEDIUM
3719689,0.5487798,MEDIUM
4128676,0.54877394,MEDIUM
3986908,0.54876405,MEDIUM
4165421,0.54872453,MEDIUM
4164340,0.5487094,MEDIUM
4037396,0.54869485,MEDIUM
4057984,0.5486824,MEDIUM
3783521,0.54862994,MEDIUM
4011790,0.5485032,MEDIUM
4027657,0.5484431,MEDIUM
4004493,0.54840636,MEDIUM
4159448,0.54836965,MEDIUM
4028455,0.548288,MEDIUM
3852321,0.5482708,MEDIUM
3775899,0.5482257,MEDIUM
3705310,0.54817474,MEDIUM
4113220,0.5481077,MEDIUM
3896676,0.54810435,MEDIUM
3924495,0.5480605,MEDIUM
4098908,0.54805,MEDIUM
4146827,0.54804325,MEDIUM
3838203,0.5479962,MEDIUM
4049653,0.5479836,MEDIUM
4135016,0.54796416,MEDIUM
3726151,0.5479181,MEDIUM
3700430,0.54790574,MEDIUM
3929771,0.5478871,MEDIUM
3681582,0.54782164,MEDIUM
4052824,0.54780334,MEDIUM
4043989,0.54771686,MEDIUM
3682325,0.547707,MEDIUM
4035570,0.5475762,MEDIUM
4105668,0.5475661,MEDIUM
3964901,0.547565,MEDIUM
3971764,0.5475211,MEDIUM
3765878,0.54751515,MEDIUM
3674216,0.54744375,MEDIUM
3946473,0.54743904,MEDIUM
4029289,0.5474306,MEDIUM
3788224,0.5474274,MEDIUM
3808046,0.5473984,MEDIUM
3913770,0.5473246,MEDIUM
3862111,0.5473136,MEDIUM
3841685,0.5473037,MEDIUM
3857720,0.54728895,MEDIUM
3966942,0.5471682,MEDIUM
4005857,0.547166,MEDIUM
4006856,0.54716265,MEDIUM
3993196,0.54707056,MEDIUM
3739453,0.5470042,MEDIUM
4049657,0.54699117,MEDIUM
3909835,0.5469644,MEDIUM
3923624,0.546952,MEDIUM
3799405,0.54694176,MEDIUM
3879401,0.5469024,MEDIUM
3674937,0.5467479,MEDIUM
3979127,0.54674435,MEDIUM
3704121,0.54672426,MEDIUM
3990492,0.54662687,MEDIUM
3674926,0.5465952,MEDIUM
3952339,0.54658264,MEDIUM
4160352,0.5465549,MEDIUM
4134229,0.54651403,MEDIUM
4008552,0.5464411,MEDIUM
3999701,0.54643667,MEDIUM
3716251,0.54641885,MEDIUM
3771951,0.5463802,MEDIUM
3734631,0.546375,MEDIUM
3954701,0.54636985,MEDIUM
3735926,0.54632324,MEDIUM
4006592,0.5463199,MEDIUM
3726058,0.5462104,MEDIUM
3872346,0.5461802,MEDIUM
3690051,0.5461719,MEDIUM
4067454,0.5461501,MEDIUM
3886393,0.54614145,MEDIUM
3702306,0.5461152,MEDIUM
3953193,0.5460883,MEDIUM
3943220,0.5460621,MEDIUM
4024490,0.545959,MEDIUM
4027523,0.5458416,MEDIUM
4032489,0.5458409,MEDIUM
3969161,0.54574186,MEDIUM
3866130,0.545712,MEDIUM
4105416,0.54566854,MEDIUM
4158950,0.545644,MEDIUM
4169547,0.54563874,MEDIUM
3967126,0.54562306,MEDIUM
3884333,0.5456165,MEDIUM
4018401,0.5456121,MEDIUM
3787791,0.5456035,MEDIUM
3940448,0.54559845,MEDIUM
3781056,0.5455758,MEDIUM
4160697,0.54553884,MEDIUM
3779679,0.5455255,MEDIUM
4071489,0.54551136,MEDIUM
3769546,0.5454719,MEDIUM
4148362,0.5454464,MEDIUM
4042783,0.5454001,MEDIUM
3740579,0.5453958,MEDIUM
3968315,0.54535484,MEDIUM
4169707,0.5452967,MEDIUM
4069791,0.5452857,MEDIUM
3840411,0.5452821,MEDIUM
3908043,0.5452565,MEDIUM
3717100,0.54521805,MEDIUM
3777900,0.54520243,MEDIUM
3939003,0.54518175,MEDIUM
4022031,0.54514545,MEDIUM
3924312,0.54508656,MEDIUM
4127922,0.5450491,MEDIUM
3777501,0.54502314,MEDIUM
3671157,0.5450181,MEDIUM
3849089,0.54499555,MEDIUM
3873348,0.54493755,MEDIUM
4115968,0.5447949,MEDIUM
3676657,0.5447598,MEDIUM
3764295,0.5447499,MEDIUM
3835958,0.54472274,MEDIUM
4097780,0.5446943,MEDIUM
3677524,0.5446513,MEDIUM
4117756,0.5446165,MEDIUM
3947564,0.5445985,MEDIUM
4038616,0.5445575,MEDIUM
3909636,0.5445375,MEDIUM
3858783,0.5444977,MEDIUM
3798167,0.54449373,MEDIUM
3949332,0.5444926,MEDIUM
4055265,0.5444542,MEDIUM
3707157,0.5444111,MEDIUM
3849707,0.54439837,MEDIUM
3800762,0.54435426,MEDIUM
4134412,0.54435116,MEDIUM
4039661,0.54432744,MEDIUM
3830044,0.544321,MEDIUM
3759994,0.5443203,MEDIUM
4154594,0.5443144,MEDIUM
3980034,0.5442947,MEDIUM
3941348,0.54429334,MEDIUM
3830196,0.5442712,MEDIUM
3801544,0.5442455,MEDIUM
3732064,0.54424,MEDIUM
3978848,0.5442204,MEDIUM
3961294,0.5442139,MEDIUM
3929925,0.54416484,MEDIUM
3703801,0.5440468,MEDIUM
3952440,0.5439272,MEDIUM
3950373,0.5439138,MEDIUM
4021592,0.54389477,MEDIUM
4018022,0.5438587,MEDIUM
3817621,0.5438321,MEDIUM
3900134,0.5437832,MEDIUM
3711047,0.5437683,MEDIUM
4122433,0.5436898,MEDIUM
3706462,0.54364127,MEDIUM
3867397,0.5436387,MEDIUM
3880890,0.543624,MEDIUM
3902251,0.54361534,MEDIUM
4090443,0.54354906,MEDIUM
3709493,0.5435448,MEDIUM
3785904,0.5434636,MEDIUM
3810465,0.54344,MEDIUM
3897181,0.54335904,MEDIUM
3736018,0.54335076,MEDIUM
3831964,0.54325885,MEDIUM
3773214,0.54325116,MEDIUM
3836744,0.5432232,MEDIUM
3948015,0.5432008,MEDIUM
3678832,0.5430969,MEDIUM
3872269,0.5430804,MEDIUM
3740017,0.5430424,MEDIUM
4040068,0.5430423,MEDIUM
3855184,0.5430261,MEDIUM
3708163,0.54302,MEDIUM
4080512,0.54301864,MEDIUM
3800769,0.54293853,MEDIUM
4157329,0.54292935,MEDIUM
3740802,0.5428643,MEDIUM
4097145,0.54279906,MEDIUM
3812740,0.542786,MEDIUM
3911009,0.5427394,MEDIUM
3838626,0.54272264,MEDIUM
3743096,0.54271954,MEDIUM
3692369,0.54269266,MEDIUM
3752543,0.54266906,MEDIUM
3714159,0.54262674,MEDIUM
4002647,0.5425943,MEDIUM
4015056,0.5425891,MEDIUM
3872418,0.54257363,MEDIUM
3728214,0.5425725,MEDIUM
3913752,0.54253703,MEDIUM
3724170,0.5425363,MEDIUM
4016569,0.5424792,MEDIUM
4100508,0.5424583,MEDIUM
4098532,0.54237443,MEDIUM
4167765,0.54237354,MEDIUM
3764846,0.5422721,MEDIUM
3693281,0.542267,MEDIUM
3811102,0.54225796,MEDIUM
4167971,0.54215753,MEDIUM
3765850,0.5421404,MEDIUM
4022630,0.5421007,MEDIUM
3838997,0.542059,MEDIUM
3862654,0.5420421,MEDIUM
3665720,0.5420283,MEDIUM
3862758,0.5419817,MEDIUM
3949092,0.54197836,MEDIUM
4022487,0.5419763,MEDIUM
3870903,0.54196703,MEDIUM
3982899,0.5419478,MEDIUM
3940744,0.5419433,MEDIUM
3992050,0.54193085,MEDIUM
3740130,0.5419158,MEDIUM
3811790,0.5418941,MEDIUM
4100155,0.54188794,MEDIUM
3784833,0.5418312,MEDIUM
3718396,0.5418001,MEDIUM
3840207,0.5417833,MEDIUM
4065273,0.5417474,MEDIUM
3713483,0.5416603,MEDIUM
3983523,0.5416474,MEDIUM
3753976,0.5416424,MEDIUM
3774558,0.54157776,MEDIUM
4059645,0.54151607,MEDIUM
3775890,0.5414862,MEDIUM
3980380,0.54146135,MEDIUM
3995726,0.5414502,MEDIUM
3740800,0.5413483,MEDIUM
4087802,0.5413148,MEDIUM
3778877,0.5412967,MEDIUM
3800773,0.5412627,MEDIUM
3701802,0.54125756,MEDIUM
3705403,0.5412409,MEDIUM
3898746,0.5412283,MEDIUM
3800770,0.54121184,MEDIUM
3675921,0.541198,MEDIUM
3745154,0.54117686,MEDIUM
4024816,0.5411516,MEDIUM
4035441,0.541101,MEDIUM
3960688,0.54107755,MEDIUM
4112495,0.5410382,MEDIUM
4015642,0.5410286,MEDIUM
4068270,0.54099333,MEDIUM
3951098,0.54095787,MEDIUM
3945171,0.5408587,MEDIUM
3928996,0.54079974,MEDIUM
3761825,0.54075885,MEDIUM
4139485,0.5407273,MEDIUM
4027763,0.5407184,MEDIUM
3780315,0.54069155,MEDIUM
4108367,0.54066235,MEDIUM
4011774,0.5406368,MEDIUM
3768934,0.54062974,MEDIUM
3857625,0.5405399,MEDIUM
3686097,0.54047257,MEDIUM
3715078,0.54045063,MEDIUM
3718534,0.54042083,MEDIUM
3777591,0.5403709,MEDIUM
3865218,0.54036725,MEDIUM
4161993,0.5403668,MEDIUM
3791712,0.540352,MEDIUM
3784641,0.5403512,MEDIUM
3698228,0.5403479,MEDIUM
3797671,0.54033697,MEDIUM
4002263,0.5402748,MEDIUM
3868079,0.5402587,MEDIUM
3802158,0.5402334,MEDIUM
4135534,0.54022425,MEDIUM
3840085,0.5402153,MEDIUM
4167611,0.54019946,MEDIUM
3970147,0.540197,MEDIUM
3822561,0.54018223,MEDIUM
3824847,0.5401323,MEDIUM
3772556,0.54012287,MEDIUM
4151625,0.54011273,MEDIUM
4049780,0.5400788,MEDIUM
3909119,0.54007715,MEDIUM
3941351,0.540076,MEDIUM
4083665,0.5400742,MEDIUM
3963328,0.54005,MEDIUM
4057980,0.5400496,MEDIUM
3880928,0.54002327,MEDIUM
3912731,0.539955,MEDIUM
3995058,0.53995043,MEDIUM
4158614,0.5399121,MEDIUM
4096146,0.53984267,MEDIUM
3738859,0.539764,MEDIUM
3879994,0.5397083,MEDIUM
3679310,0.53965056,MEDIUM
3730780,0.5396245,MEDIUM
4151023,0.5396213,MEDIUM
3858810,0.53959006,MEDIUM
3884853,0.5395265,MEDIUM
4063379,0.5395155,MEDIUM
3707562,0.53947127,MEDIUM
3952240,0.5394517,MEDIUM
3799019,0.53945136,MEDIUM
3882572,0.5394495,MEDIUM
3923494,0.53936696,MEDIUM
3742096,0.5393157,MEDIUM
3780485,0.53931123,MEDIUM
3744795,0.53926957,MEDIUM
3738491,0.53926235,MEDIUM
4066262,0.53923863,MEDIUM
4003464,0.53922606,MEDIUM
3935858,0.5392258,MEDIUM
3846682,0.5392048,MEDIUM
3806126,0.53916526,MEDIUM
4158582,0.5391612,MEDIUM
3934125,0.53915566,MEDIUM
3997283,0.53912157,MEDIUM
3925426,0.53911257,MEDIUM
3764834,0.53909796,MEDIUM
4041063,0.53907865,MEDIUM
4137488,0.5390599,MEDIUM
3963564,0.5390289,MEDIUM
3971439,0.53901654,MEDIUM
3691102,0.5390028,MEDIUM
3810163,0.5389938,MEDIUM
3788331,0.53895146,MEDIUM
4146418,0.53891134,MEDIUM
3831509,0.53885293,MEDIUM
3709543,0.53882647,MEDIUM
3765452,0.5387637,MEDIUM
3830173,0.53876245,MEDIUM
4114203,0.5387122,MEDIUM
3711385,0.53860986,MEDIUM
4066622,0.53851295,MEDIUM
3766161,0.5384834,MEDIUM
3791539,0.5384744,MEDIUM
3964156,0.5383909,MEDIUM
3743589,0.5383894,MEDIUM
3832453,0.53836036,MEDIUM
4161998,0.5383157,MEDIUM
4150924,0.538252,MEDIUM
4031744,0.538251,MEDIUM
3819822,0.5382269,MEDIUM
3810469,0.5381963,MEDIUM
4084316,0.53806615,MEDIUM
4115084,0.5379886,MEDIUM
4121493,0.5379021,MEDIUM
4070598,0.5378797,MEDIUM
4161882,0.5378675,MEDIUM
3805806,0.5378645,MEDIUM
3668466,0.5378575,MEDIUM
4025139,0.5378238,MEDIUM
3854976,0.5378062,MEDIUM
4064098,0.53779715,MEDIUM
3875691,0.5377899,MEDIUM
3895554,0.5377692,MEDIUM
3781024,0.5377413,MEDIUM
4070999,0.5376628,MEDIUM
3799037,0.5376072,MEDIUM
3798043,0.5375915,MEDIUM
4059118,0.5375765,MEDIUM
3689478,0.53752804,MEDIUM
3947933,0.5375127,MEDIUM
4153778,0.53749275,MEDIUM
3809796,0.5374793,MEDIUM
3671629,0.5374545,MEDIUM
3918911,0.53742576,MEDIUM
3797489,0.53740007,MEDIUM
3707443,0.5373583,MEDIUM
4034302,0.5373213,MEDIUM
4026253,0.53710353,MEDIUM
4155229,0.53708,MEDIUM
3932261,0.5370692,MEDIUM
4015541,0.53698885,MEDIUM
3826540,0.5369622,MEDIUM
3962720,0.5369535,MEDIUM
3674253,0.5369476,MEDIUM
4092254,0.5369387,MEDIUM
3794633,0.5369207,MEDIUM
4101620,0.5369062,MEDIUM
3677691,0.53690135,MEDIUM
3814554,0.5368814,MEDIUM
4069723,0.53679943,MEDIUM
3970107,0.53677416,MEDIUM
3986710,0.53674734,MEDIUM
3812170,0.53671443,MEDIUM
3899089,0.53666586,MEDIUM
4156781,0.5366531,MEDIUM
4084600,0.53664654,MEDIUM
3845493,0.53663236,MEDIUM
3795362,0.5366181,MEDIUM
4042501,0.5366101,MEDIUM
3950827,0.5366057,MEDIUM
3836409,0.5365982,MEDIUM
4034669,0.53653944,MEDIUM
4074704,0.53652316,MEDIUM
3749835,0.5365035,MEDIUM
4089600,0.5364526,MEDIUM
4138380,0.53642446,MEDIUM
3757803,0.5363788,MEDIUM
4004951,0.5363652,MEDIUM
3969395,0.5362983,MEDIUM
4000072,0.5362971,MEDIUM
4040160,0.5362803,MEDIUM
3864150,0.5362688,MEDIUM
4123607,0.53624254,MEDIUM
4036476,0.53619623,MEDIUM
3705804,0.53603536,MEDIUM
3907284,0.5359735,MEDIUM
4123184,0.5359533,MEDIUM
3702993,0.53592926,MEDIUM
3718287,0.5358473,MEDIUM
3830965,0.53584534,MEDIUM
3979180,0.5358189,MEDIUM
3892019,0.5357768,MEDIUM
3770722,0.5357759,MEDIUM
4108454,0.5357587,MEDIUM
4144734,0.5357297,MEDIUM
3704133,0.5356523,MEDIUM
4026500,0.53562975,MEDIUM
3697738,0.53561795,MEDIUM
3724299,0.53561187,MEDIUM
3953021,0.53557247,MEDIUM
3745886,0.5355352,MEDIUM
3704408,0.53552425,MEDIUM
4062820,0.53550243,MEDIUM
3993280,0.53548187,MEDIUM
4058700,0.53548115,MEDIUM
3754384,0.53546727,MEDIUM
4133076,0.5354522,MEDIUM
3696786,0.5354495,MEDIUM
3697948,0.5354299,MEDIUM
3802137,0.53539693,MEDIUM
3924865,0.53531456,MEDIUM
4018186,0.53529984,MEDIUM
4079731,0.5352882,MEDIUM
4124612,0.5352848,MEDIUM
4168118,0.5352791,MEDIUM
3788377,0.5352278,MEDIUM
4062349,0.5351767,MEDIUM
3975820,0.53515875,MEDIUM
4061582,0.53512883,MEDIUM
3902563,0.5351108,MEDIUM
4056172,0.5350924,MEDIUM
4100027,0.5349854,MEDIUM
3713422,0.5349142,MEDIUM
3693468,0.534827,MEDIUM
4043049,0.53479934,MEDIUM
3758258,0.5347848,MEDIUM
3775270,0.5347494,MEDIUM
4057524,0.53469753,MEDIUM
3872865,0.5346444,MEDIUM
3786326,0.5346129,MEDIUM
3706248,0.53461236,MEDIUM
3929788,0.53461045,MEDIUM
3788907,0.53454274,MEDIUM
3666854,0.53452724,MEDIUM
4163846,0.53451484,MEDIUM
3765684,0.5345101,MEDIUM
4154103,0.53448766,MEDIUM
3788388,0.53446627,MEDIUM
4133840,0.53440845,MEDIUM
4166885,0.53435886,MEDIUM
3929724,0.5343,MEDIUM
3921383,0.5342868,MEDIUM
3888787,0.53428215,MEDIUM
3717483,0.534209,MEDIUM
3800777,0.5342073,MEDIUM
3684505,0.5341201,MEDIUM
4158798,0.53411144,MEDIUM
3705155,0.5340648,MEDIUM
3957646,0.53405553,MEDIUM
4156232,0.534054,MEDIUM
3766158,0.53397745,MEDIUM
3739892,0.5339298,MEDIUM
4161318,0.5339283,MEDIUM
3958466,0.5339232,MEDIUM
3917083,0.5338915,MEDIUM
3930753,0.53379864,MEDIUM
4046611,0.53377056,MEDIUM
4077223,0.53375894,MEDIUM
3804694,0.533737,MEDIUM
3776374,0.5337219,MEDIUM
3842031,0.5336754,MEDIUM
4079787,0.5336399,MEDIUM
4074205,0.5336015,MEDIUM
3979841,0.533578,MEDIUM
3707647,0.53352153,MEDIUM
3802631,0.5335147,MEDIUM
3738761,0.5334975,MEDIUM
3742044,0.53348875,MEDIUM
4068387,0.5334576,MEDIUM
4123169,0.5334493,MEDIUM
3960071,0.5334408,MEDIUM
3851901,0.53340346,MEDIUM
3788132,0.5333711,MEDIUM
3843287,0.5333676,MEDIUM
3870935,0.53334796,MEDIUM
4049668,0.5333084,MEDIUM
4061956,0.533303,MEDIUM
4020853,0.5332669,MEDIUM
3722057,0.5332625,MEDIUM
3929162,0.5332455,MEDIUM
3925176,0.53322566,MEDIUM
3958815,0.53313535,MEDIUM
3873378,0.5331228,MEDIUM
3930310,0.53309804,MEDIUM
4149155,0.53309745,MEDIUM
3883439,0.5330206,MEDIUM
3816107,0.5330109,MEDIUM
3824393,0.5329751,MEDIUM
3690973,0.5329221,MEDIUM
3872822,0.5329207,MEDIUM
4092256,0.53291047,MEDIUM
3988085,0.532863,MEDIUM
3864165,0.5328623,MEDIUM
3785926,0.53282154,MEDIUM
3978372,0.5328104,MEDIUM
3934843,0.5327931,MEDIUM
3822857,0.53274554,MEDIUM
4023832,0.53266954,MEDIUM
3807902,0.5326314,MEDIUM
4027893,0.5325658,MEDIUM
3878791,0.532556,MEDIUM
4126134,0.53252536,MEDIUM
3740548,0.5325132,MEDIUM
3700940,0.5324596,MEDIUM
3822340,0.53239256,MEDIUM
3748324,0.532388,MEDIUM
3815435,0.53232723,MEDIUM
3914697,0.5323245,MEDIUM
3829805,0.5323109,MEDIUM
4020743,0.5323023,MEDIUM
3974185,0.5322974,MEDIUM
4060459,0.5322893,MEDIUM
3780988,0.53227335,MEDIUM
3827104,0.5322652,MEDIUM
3806248,0.53223926,MEDIUM
3864279,0.532206,MEDIUM
3852024,0.5321685,MEDIUM
4033181,0.532153,MEDIUM
4098618,0.53212273,MEDIUM
4031226,0.53212017,MEDIUM
4169814,0.53206754,MEDIUM
3979779,0.5320589,MEDIUM
3804891,0.5320244,MEDIUM
4091948,0.5320081,MEDIUM
4120681,0.53200746,MEDIUM
3712571,0.5319424,MEDIUM
4010969,0.5319177,MEDIUM
3808320,0.53191245,MEDIUM
3672445,0.53190136,MEDIUM
3983973,0.53190124,MEDIUM
3678894,0.53188235,MEDIUM
3959192,0.53187066,MEDIUM
3792010,0.5318533,MEDIUM
4024672,0.5318252,MEDIUM
4036838,0.5318183,MEDIUM
3828646,0.5318026,MEDIUM
3775898,0.53177893,MEDIUM
3707114,0.5317649,MEDIUM
3938829,0.5317495,MEDIUM
3905593,0.53173006,MEDIUM
3925627,0.53169996,MEDIUM
4152749,0.5316733,MEDIUM
4070936,0.53160787,MEDIUM
4030421,0.53138566,MEDIUM
3891056,0.5313636,MEDIUM
3739650,0.5313523,MEDIUM
3711646,0.53134584,MEDIUM
3914242,0.53130394,MEDIUM
3752641,0.5312947,MEDIUM
4061301,0.5312478,MEDIUM
3953137,0.53122795,MEDIUM
4099022,0.531197,MEDIUM
4131785,0.53117996,MEDIUM
3819164,0.5310623,MEDIUM
3685940,0.5310478,MEDIUM
3845821,0.53104293,MEDIUM
3665622,0.5309121,MEDIUM
3901249,0.53090185,MEDIUM
3870498,0.5308875,MEDIUM
3813632,0.5308231,MEDIUM
4024118,0.5307953,MEDIUM
3666484,0.5307906,MEDIUM
3996681,0.5307852,MEDIUM
4080479,0.53078437,MEDIUM
3667596,0.53075147,MEDIUM
4112961,0.53074723,MEDIUM
4035518,0.5306898,MEDIUM
4061673,0.5306683,MEDIUM
3867809,0.5306638,MEDIUM
4034916,0.5306371,MEDIUM
4012055,0.53057337,MEDIUM
3999657,0.5305673,MEDIUM
4137233,0.5305421,MEDIUM
3853012,0.530507,MEDIUM
4052852,0.5305049,MEDIUM
4071805,0.53045523,MEDIUM
4168734,0.5304178,MEDIUM
3941648,0.53038806,MEDIUM
3979369,0.5303786,MEDIUM
3922413,0.53036624,MEDIUM
4016016,0.5303611,MEDIUM
3783982,0.5302953,MEDIUM
3964944,0.53028226,MEDIUM
4128267,0.5302744,MEDIUM
3697803,0.53016996,MEDIUM
3733824,0.53013045,MEDIUM
3988240,0.53007793,MEDIUM
4166202,0.530074,MEDIUM
3862989,0.53007203,MEDIUM
3922748,0.5300471,MEDIUM
3676123,0.5300179,MEDIUM
3940458,0.5300165,MEDIUM
3883009,0.5299959,MEDIUM
3735185,0.5299569,MEDIUM
3738513,0.52991146,MEDIUM
3813820,0.5298932,MEDIUM
3876475,0.529889,MEDIUM
4112132,0.5298663,MEDIUM
3819438,0.52985895,MEDIUM
3872270,0.5298553,MEDIUM
3883553,0.5298019,MEDIUM
3825385,0.5297789,MEDIUM
3839757,0.5297621,MEDIUM
4158822,0.5297461,MEDIUM
3891707,0.52972806,MEDIUM
3725346,0.52971333,MEDIUM
3841078,0.5297035,MEDIUM
3722288,0.52968186,MEDIUM
4145273,0.5296766,MEDIUM
3671834,0.5296,MEDIUM
4084425,0.52955675,MEDIUM
3701318,0.5295227,MEDIUM
3736981,0.5294857,MEDIUM
4150706,0.5294667,MEDIUM
4073287,0.52944034,MEDIUM
3827608,0.5294202,MEDIUM
3700229,0.52940863,MEDIUM
3703181,0.52939117,MEDIUM
4018421,0.52938884,MEDIUM
3760086,0.5293489,MEDIUM
3868583,0.5293352,MEDIUM
4115299,0.5293244,MEDIUM
4028174,0.5293001,MEDIUM
3924594,0.5292299,MEDIUM
3966926,0.52921236,MEDIUM
3955097,0.5291881,MEDIUM
3861363,0.52918136,MEDIUM
4026532,0.52915305,MEDIUM
3882423,0.52910566,MEDIUM
4075443,0.5290803,MEDIUM
3718525,0.5290536,MEDIUM
3887295,0.52904373,MEDIUM
3683524,0.52902234,MEDIUM
3955831,0.5290164,MEDIUM
3762988,0.5289856,MEDIUM
4118824,0.52896965,MEDIUM
4033277,0.5289597,MEDIUM
3933446,0.52895296,MEDIUM
3753665,0.5289289,MEDIUM
3990047,0.52884746,MEDIUM
4166701,0.5288289,MEDIUM
3887267,0.5288263,MEDIUM
3969497,0.52880543,MEDIUM
3806904,0.5288048,MEDIUM
4063761,0.5287948,MEDIUM
3936956,0.52879363,MEDIUM
3902013,0.5287741,MEDIUM
3829405,0.52872884,MEDIUM
3800780,0.528721,MEDIUM
4022087,0.5286996,MEDIUM
3675235,0.52859753,MEDIUM
3722298,0.5285754,MEDIUM
3775904,0.5285415,MEDIUM
3836419,0.5285405,MEDIUM
4147264,0.52853584,MEDIUM
4041109,0.5285323,MEDIUM
4044275,0.5285028,MEDIUM
4127499,0.52849513,MEDIUM
3986210,0.52842045,MEDIUM
3782158,0.52842003,MEDIUM
3897987,0.5284049,MEDIUM
3729583,0.5283848,MEDIUM
3842024,0.5283803,MEDIUM
3940043,0.5283784,MEDIUM
3737257,0.52832735,MEDIUM
3847531,0.5283122,MEDIUM
3806217,0.5282721,MEDIUM
3811939,0.52822095,MEDIUM
3932732,0.5282071,MEDIUM
3879252,0.5281965,MEDIUM
3861146,0.52817184,MEDIUM
4009657,0.5281106,MEDIUM
3993699,0.528086,MEDIUM
3880326,0.52804935,MEDIUM
4112257,0.5280489,MEDIUM
3706807,0.5280098,MEDIUM
4084890,0.5279599,MEDIUM
3667472,0.52795756,MEDIUM
4056139,0.5279425,MEDIUM
3983571,0.52791214,MEDIUM
3966732,0.5277743,MEDIUM
3961352,0.527766,MEDIUM
3942848,0.52771,MEDIUM
3976138,0.52766085,MEDIUM
3753099,0.5276594,MEDIUM
4155004,0.5276401,MEDIUM
4041571,0.5276373,MEDIUM
3956552,0.5275414,MEDIUM
4004511,0.5275225,MEDIUM
3954279,0.52751124,MEDIUM
4112859,0.52746946,MEDIUM
3758423,0.5274604,MEDIUM
3985696,0.52736133,MEDIUM
4066838,0.52732515,MEDIUM
3920592,0.52730757,MEDIUM
3958712,0.5272699,MEDIUM
3985418,0.5272657,MEDIUM
3698985,0.52726334,MEDIUM
4114300,0.5272006,MEDIUM
3782624,0.5271953,MEDIUM
3993671,0.52706075,MEDIUM
3700209,0.52702713,MEDIUM
4113601,0.526972,MEDIUM
3845240,0.52696425,MEDIUM
3895499,0.5269512,MEDIUM
3677464,0.5269445,MEDIUM
3726173,0.52693284,MEDIUM
3714120,0.5269311,MEDIUM
3811921,0.5268361,MEDIUM
3708329,0.5268151,MEDIUM
3748844,0.5267928,MEDIUM
3731114,0.52678216,MEDIUM
3924327,0.52676994,MEDIUM
3970168,0.5267306,MEDIUM
3851787,0.5267285,MEDIUM
