CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,SPENDING_POWER,LIQUIDITY_STRESS,PAYMENT_EFFICIENCY,TRX_SIZE,CASH_DEPENDENCY,FINANCIAL_HEALTH,ENGAGEMENT_SCORE,Cluster
C16679,2141.675003,1.0,0.0,0.0,0.0,2314.315073,0.0,0.0,0.0,0.222222,4.0,0.0,2500.0,444.710357,455.578433,0.0,9.0,0.0,1.0806098356414324,0.9761444457802911,0.0,0.9999999975,0.04299900039102799,0.5249999999999999,0
C16680,1699.100066,1.0,73.5,73.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1700.0,429.500066,992.881958,0.0,12.0,0.043235294117392735,0.0,0.4325791827870783,73.49999926500001,0.0,0.3001588118841167,0.6333332,0
C16681,504.248851,1.0,472.09,0.0,472.09,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,209.360972,282.381583,0.0,12.0,0.47208999999527906,0.0,0.7414115671721618,42.91727268825702,0.0,0.4487253447015127,0.9666668,0
C16682,545.819208,1.0,49.55,0.0,49.55,0.0,0.25,0.0,0.25,0.0,0.0,3.0,2500.0,397.410932,247.041179,0.0,12.0,0.01981999999992072,0.0,1.6086829474850959,16.51666661161111,0.0,0.5345016950402619,0.7,0
C16683,748.352082,1.0,1199.77,464.39,735.38,550.543385,0.916667,0.333333,0.833333,0.333333,7.0,24.0,1200.0,622.155263,317.100121,0.090909,12.0,0.9998083333250016,0.7356742878583228,1.9620152178383428,49.99041664583732,0.22580645154006243,0.3815336440395403,0.9666668,0
C16684,8.80954,0.272727,0.0,0.0,0.0,58.174402,0.0,0.0,0.0,0.1,2.0,0.0,1200.0,89.921689,98.47333238807369,0.0,10.0,0.0,6.603568623783342,0.9131577738884262,0.0,0.999999995,0.29779761650001835,0.3318181,0
C16685,70.831061,1.0,531.0,300.0,231.0,0.0,0.916667,0.333333,0.916667,0.0,0.0,16.0,1500.0,497.383598,153.202749,0.25,12.0,0.35399999999764004,0.0,3.246570973524334,33.18749997925781,0.0,0.6858337878000944,0.9666668,0
C16686,403.08626,1.0,2351.25,0.0,1753.08,0.0,1.0,0.0,1.0,0.0,0.0,11.0,2500.0,2247.045797,166.021681,0.090909,11.0,0.940499999996238,0.0,13.534652723246753,213.7499998056818,0.0,0.5879932488001935,0.9749999999999999,0
C16687,1337.57386,1.0,0.0,0.0,0.0,36.473828,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,395.385249,324.284676,0.0,12.0,0.0,0.027268645934608288,1.2192535702421148,0.0,0.9999999900000002,0.1662426170004458,0.6,0
C16688,46.86925,1.0,420.0,0.0,420.0,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,411.981882,70.33964468764941,0.0,8.0,0.4199999999958,0.0,5.857036721906665,69.99999988333333,0.0,0.5859392250001405,0.8999999999999999,0
C16689,1772.610312,1.0,1400.0,0.0,1400.0,0.0,0.583333,0.0,0.583333,0.0,0.0,10.0,1500.0,1810.218367,2760.115734,0.0,12.0,0.9333333333271112,0.0,0.6558487184774845,139.99999986,0.0,0.3,0.8333332,0
C16690,3759.848908,1.0,3999.92,2675.0,626.55,0.0,1.0,1.0,0.75,0.0,0.0,54.0,8500.0,5001.440215,926.454371,0.083333,12.0,0.4705788235288581,0.0,5.398474411154799,74.07259257887544,0.0,0.5006326503060384,1.0,0
C16691,779.701771,1.0,116.66,0.0,116.66,2422.015644,0.166667,0.0,0.083333,0.25,6.0,6.0,1500.0,3378.436972,193.568746,0.25,12.0,0.07777333333281485,3.1063359531203845,17.453421803050094,19.443333300927776,0.4999999995833333,0.3940596459260396,0.6666668,0
C16692,8.80954,0.272727,522.0,290.0,232.0,0.0,0.666667,0.083333,0.666667,0.0,0.0,9.0,2900.0,760.989921,160.91093152682512,0.0,12.0,0.17999999999937932,0.0,4.729261795528443,57.99999993555555,0.0,0.5990886682758652,0.6484849,0
C16693,8.80954,0.272727,30.9,0.0,30.9,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,3000.0,174.049821,114.010269,0.333333,12.0,0.010299999999965666,0.0,1.5266152997563218,15.449999922750001,0.0,0.7324522460000029,0.44848489999999996,0
C16694,4476.739146,1.0,1880.25,904.46,975.79,3267.879333,1.0,0.333333,1.0,0.25,6.0,36.0,12000.0,6083.426724,1157.986009,0.333333,12.0,0.15668749999986942,0.7299686728257497,5.253454425758495,52.22916665215856,0.14285714282312925,0.5785575785031545,1.0,0
C16695,644.933911,0.833333,7.26,0.0,7.26,966.749372,0.166667,0.0,0.166667,0.166667,1.0,1.0,1500.0,431.732367,92.246251,0.0,8.0,0.004839999999967734,1.498989827478633,4.680215859972432,7.259999927400001,0.4999999975,0.3210132185508599,0.5166667,0
C16697,8.80954,0.272727,167.68,0.0,167.68,0.0,1.0,0.0,0.875,0.0,0.0,8.0,1500.0,614.893679,70.33964468764941,0.166667,8.0,0.11178666666592144,0.0,8.74177971246631,20.9599999738,0.0,0.6649048920000118,0.6818181,0
C16698,1695.52577,1.0,199.92,0.0,199.92,1995.609365,1.0,0.0,1.0,0.083333,1.0,12.0,4000.0,578.152341,503.162275,0.0,12.0,0.04997999999987505,1.1769855700796752,1.149037536624759,16.659999986116663,0.07692307686390532,0.4497586441911463,1.0,0
C16699,1374.431396,1.0,81.0,0.0,81.0,0.0,0.75,0.0,0.75,0.0,0.0,9.0,3000.0,356.933062,540.428943,0.0,12.0,0.026999999999910002,0.0,0.6604625207747161,8.99999999,0.0,0.4625568604004581,0.9000000000000001,0
C16700,5636.389815,1.0,645.55,645.55,0.0,1190.251389,0.5,0.5,0.0,0.416667,15.0,14.0,6500.0,1334.895124,1301.852155,0.0,12.0,0.09931538461523182,0.21117265272006178,1.025381506542689,46.11071425277805,0.5172413791319858,0.18468651787618906,0.8,0
C16701,19.516936,0.272727,851.0,851.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5000.0,6083.426724,438.9400575928679,0.0,12.0,0.1701999999996596,0.0,13.85935646252636,850.9999914900002,0.0,0.5988289838400023,0.4151513,0
C16702,1340.549378,1.0,591.0,0.0,591.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1250.0,706.517216,1410.942649,0.0,12.0,0.47279999999621763,0.0,0.5007412714441185,49.24999995895833,0.0,0.3,1.0,0
C16703,38.086857,0.545455,447.78,0.0,447.78,0.0,0.416667,0.0,0.416667,0.0,0.0,6.0,4000.0,757.855943,143.5366,1.0,12.0,0.11194499999972013,0.0,5.2798794380471685,74.62999987561666,0.0,0.9971434857250072,0.6303033,0
C16704,2724.685011,1.0,0.0,0.0,0.0,724.694411,0.0,0.0,0.0,0.25,5.0,0.0,3000.0,1351.895242,997.918515,0.0,12.0,0.0,0.26597364762224995,1.3547150610653345,0.0,0.9999999980000001,0.027531499500908208,0.6,0
C16705,8.80954,0.272727,45.53,0.0,45.53,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2500.0,89.921689,149.02340819717944,0.0,12.0,0.018211999999927155,0.0,0.6034064720556289,9.105999981788,0.0,0.5989428552000042,0.5484849,0
C16706,8.80954,1.0,234.0,0.0,234.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1200.0,234.802293,180.364348,0.833333,12.0,0.19499999999837503,0.0,1.3018220928394437,19.499999983749998,0.0,0.9311308150000184,1.0,0
C16707,156.700478,1.0,1259.21,0.0,1259.21,0.0,1.0,0.0,1.0,0.0,0.0,21.0,6000.0,1178.012601,172.301492,0.0,12.0,0.20986833333298358,0.0,6.8369262927312935,59.96238092382744,0.0,0.5921649761000131,1.0,0
C16708,130.644698,1.0,338.79,0.0,338.79,0.0,0.916667,0.0,0.916667,0.0,0.0,19.0,1500.0,196.79846,176.914811,0.083333,12.0,0.2258599999984943,0.0,1.1123910930717729,17.831052622194182,0.0,0.6072042604001742,0.9666668,0
C16709,617.597272,0.714286,0.0,0.0,0.0,1080.735496,0.0,0.0,0.0,0.285714,9.0,0.0,1200.0,111.579389,180.970792,0.0,8.0,0.0,1.7499032864615713,0.6165602070959296,0.0,0.9999999988888888,0.14560068233462,0.4142858,0
C16710,169.600016,0.272727,36.79,0.0,36.79,2596.426866,0.083333,0.0,0.083333,0.25,10.0,1.0,1500.0,1086.495221,70.33964468764941,0.090909,12.0,0.024526666666503157,15.309119227010617,15.446413266234599,36.789999632100006,0.9090909082644627,0.32971632432088727,0.4151513,0
C16711,631.959341,1.0,0.0,0.0,0.0,19.388248,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,161.443162,328.060694,0.0,12.0,0.0,0.03067958133036474,0.49211370014073935,0.0,0.9999999900000002,0.11041220070189581,0.6,0
C16712,98.937198,1.0,676.31,601.31,75.0,0.0,0.833333,0.75,0.083333,0.0,0.0,17.0,1050.0,668.102469,182.798058,0.0,12.0,0.6441047618986275,0.0,3.65486633869738,39.782941153068855,0.0,0.5717322291431264,0.9333332000000001,0
C16713,1222.050009,1.0,0.0,0.0,0.0,1143.669546,0.0,0.0,0.0,0.166667,5.0,0.0,2500.0,291.446692,386.604593,0.0,12.0,0.0,0.9358614930386547,0.7538624663790824,0.0,0.9999999980000001,0.15335399952058656,0.6,0
C16714,92.859389,1.0,468.96,0.0,498.96,0.0,1.0,0.0,0.833333,0.0,0.0,5.0,1000.0,348.784045,87.169565,1.0,8.0,0.46895999999531035,0.0,4.001213553835996,93.791999812416,0.0,0.9721421833002786,0.8999999999999999,0
C16715,84.3929,0.909091,141.84,0.0,141.84,0.0,0.75,0.0,0.75,0.0,0.0,23.0,1200.0,371.759761,158.208417,0.1,12.0,0.11819999999901501,0.0,2.34981025678616,6.166956519057845,0.0,0.6189017750001757,0.8727273,0
C16716,287.589522,1.0,33.35,0.0,33.35,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,6000.0,558.143294,170.130711,0.0,12.0,0.00555833333332407,0.0,3.2806733757034214,33.349999666500004,0.0,0.585620523900024,0.6333332,0
C16717,5354.53794,1.0,0.0,0.0,0.0,4653.693195,0.0,0.0,0.0,0.583333,15.0,0.0,7500.0,6083.426724,1246.14055,0.0,12.0,0.0,0.8691120031528451,4.881814273639664,0.0,0.9999999993333333,0.08581848260028559,0.6,0
C16718,32.89402,1.0,271.68,0.0,271.68,0.0,0.666667,0.0,0.583333,0.0,0.0,12.0,2400.0,226.744914,167.809303,0.083333,12.0,0.11319999999952834,0.0,1.3512058624454684,22.639999981133332,0.0,0.6292214475000171,0.8666668,0
C16719,1445.383522,1.0,0.0,0.0,0.0,342.162677,0.0,0.0,0.0,0.416667,7.0,0.0,1700.0,430.833894,493.978138,0.0,12.0,0.0,0.2367279492187491,0.8721719866705483,0.0,0.9999999985714286,0.0449323200771306,0.6,0
C16720,1907.779363,1.0,2074.08,0.0,1753.08,0.0,1.0,0.0,1.0,0.0,0.0,17.0,1500.0,1796.60533,2760.115734,0.0,12.0,1.382719999990782,0.0,0.6509166655087409,122.00470581058546,0.0,0.3,1.0,0
C16721,738.992204,1.0,0.0,0.0,0.0,186.282849,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,386.913089,255.052406,0.0,12.0,0.0,0.2520768798225092,1.516994468128366,0.0,0.9999999900000002,0.18915117240055418,0.6,0
C16722,8.80954,0.833333,58.32,0.0,58.32,0.0,0.833333,0.0,0.833333,0.0,0.0,6.0,1000.0,89.921689,70.33964468764941,0.666667,8.0,0.0583199999994168,0.0,1.2783927099223034,9.7199999838,0.0,0.8640239380000265,0.7833330999999999,0
C16723,148.376249,0.363636,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,731.400261,178.462119,0.0,12.0,0.23999999999904,0.0,4.098350199232009,599.9999940000001,0.0,0.5821948501200712,0.442424,0
C16724,927.375909,0.454545,0.0,0.0,0.0,2215.257509,0.0,0.0,0.0,0.166667,7.0,0.0,6000.0,2734.344075,292.540684,0.0,12.0,0.0,2.3887373906066314,9.346884807675266,0.0,0.9999999985714286,0.25363120497864866,0.4363635,0
C16725,151.704474,1.0,0.0,0.0,0.0,87.794993,0.0,0.0,0.0,0.166667,2.0,0.0,1000.0,316.324154,277.040895,0.0,12.0,0.0,0.5787238219105704,1.14179588536408,0.0,0.999999995,0.2544886593004551,0.6,0
C16726,72.351933,1.0,245.84,0.0,245.84,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,1200.0,187.34317,172.747168,0.166667,12.0,0.20486666666495948,0.0,1.0844934371899808,24.583999975416,0.0,0.6485788167501507,0.9333332000000001,0
C16727,8.80954,0.272727,53.0,53.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1000.0,239.669232,72.466408,0.0,10.0,0.05299999999947,0.0,3.3073149143383356,52.999999470000006,0.0,0.5973571380000264,0.3718181,0
C16728,1347.883104,1.0,174.05,69.55,104.5,1714.06927,0.166667,0.083333,0.083333,0.25,5.0,3.0,3000.0,1711.864665,392.529445,0.0,12.0,0.05801666666647328,1.2716750175891243,4.361111470137963,58.01666647327778,0.6249999992187499,0.2777116898348243,0.6666668,0
C16729,676.627063,1.0,330.83,330.83,0.0,4474.025579,0.25,0.25,0.0,0.5,11.0,4.0,6000.0,2180.100761,229.289946,0.083333,12.0,0.05513833333324143,6.612247460361894,9.508052136332745,82.70749979323125,0.7333333328444444,0.37950184699672307,0.7,0
C16730,871.35543,0.545455,174.93,174.93,0.0,2621.431555,0.083333,0.083333,0.0,0.166667,6.0,2.0,3000.0,4898.947715,369.605826,0.0,12.0,0.058309999999805635,3.0084526528628115,13.254519734944479,87.464999562675,0.7499999990624999,0.2878644572815405,0.49696969999999996,0
C16731,1915.189848,1.0,0.0,0.0,0.0,1390.387875,0.0,0.0,0.0,0.25,4.0,0.0,2500.0,714.25653,544.704952,0.0,12.0,0.0,0.7259791380184573,1.3112723270907352,0.0,0.9999999975,0.07017721899091928,0.6,0
C16732,851.880648,0.909091,1476.7,934.59,542.11,903.935644,0.636364,0.454545,0.363636,0.272727,3.0,18.0,1200.0,2207.649199,613.130977,0.125,11.0,1.2305833333230787,1.0611059731332093,3.6006159887171933,82.03888884331172,0.14285714278911565,0.39417269516504005,0.8022729,0
C16733,460.169381,1.0,2703.95,10.0,1753.08,0.0,0.916667,0.166667,0.916667,0.0,0.0,49.0,5000.0,2039.16951,140.69611,0.555556,12.0,0.5407899999989184,0.0,14.493432049081282,55.18265304996272,0.0,0.7946122371400552,0.9666668,0
C16734,177.371967,1.0,534.0,0.0,534.0,0.0,0.666667,0.0,0.5,0.0,0.0,8.0,3500.0,453.357965,194.132474,0.0,12.0,0.15257142857099265,0.0,2.335302052435838,66.74999991656249,0.0,0.5847966885429006,0.8666668,0
C16735,25.882538,1.0,430.02,0.02,430.0,0.0,1.0,0.083333,0.916667,0.0,0.0,19.0,7000.0,372.95804,174.1219,1.0,12.0,0.06143142857134081,0.0,2.1419364248757944,22.632631567035457,0.0,0.9988907483714302,1.0,0
C16736,2378.150526,0.833333,0.0,0.0,0.0,4059.469587,0.0,0.0,0.0,0.333333,6.0,0.0,5000.0,349.448115,441.102707,0.0,8.0,0.0,1.7069859719144331,0.7922148502980686,0.0,0.9999999983333333,0.15731096894028537,0.4499999,0
C16737,44.539341,0.363636,94.3,71.8,22.5,0.0,0.25,0.083333,0.25,0.0,0.0,4.0,2500.0,940.026302,147.851745,0.0,12.0,0.03771999999984912,0.0,6.357897919543804,23.5749999410625,0.0,0.5946552790800214,0.5090908000000001,0
C16738,38.424273,1.0,442.04,0.0,442.04,0.0,0.666667,0.0,0.666667,0.0,0.0,12.0,2000.0,435.927928,129.152786,0.8,12.0,0.22101999999889493,0.0,3.3752886133346527,36.83666663596944,0.0,0.9142363590500289,0.8666668,0
C16739,894.99047,0.636364,3184.54,2486.98,697.56,1578.893925,1.0,0.583333,1.0,0.5,12.0,48.0,6500.0,3567.009988,220.979761,0.083333,12.0,0.48992923076847705,1.7641460751893354,16.141794939485802,66.34458331951154,0.19999999996666668,0.5320259475485251,0.8909092000000001,0
C16740,1459.853158,1.0,1365.0,1365.0,0.0,363.867229,0.090909,0.090909,0.0,0.090909,1.0,3.0,1800.0,1751.977457,844.975196,0.0,11.0,0.7583333333291205,0.24924919811524465,2.073406965403119,454.99999848333334,0.249999999375,0.281691140522185,0.6113636,0
C16741,1572.097459,1.0,0.0,0.0,0.0,1128.876546,0.0,0.0,0.0,0.083333,3.0,0.0,2500.0,402.317895,402.142382,0.0,12.0,0.0,0.718070333063759,1.0004364448957674,0.0,0.9999999966666667,0.11134830592075458,0.6,0
C16742,1646.38453,1.0,1047.34,1047.34,0.0,146.650389,0.583333,0.583333,0.0,0.166667,2.0,51.0,3000.0,462.848132,497.408854,0.0,12.0,0.3491133333321696,0.08907420248847288,0.9305184824689405,20.536078427345863,0.0377358490494838,0.4240407922857037,0.8333332,0
C16743,4218.956639,1.0,0.0,0.0,0.0,4653.693195,0.0,0.0,0.0,0.583333,15.0,0.0,4500.0,5557.539676,1434.238518,0.083333,12.0,0.0,1.1030436179339385,3.8749061653364767,0.0,0.9999999993333333,0.05206942426729171,0.6,0
C16744,45.22614,0.727273,0.0,0.0,0.0,146.123548,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,298.10235,127.897927,0.0,12.0,0.0,3.2309533373330215,2.3307832813951097,0.0,0.9999999900000002,0.28643216100013563,0.5181819,0
C16745,4661.423201,1.0,0.0,0.0,0.0,4653.693195,0.0,0.0,0.0,0.583333,10.0,0.0,6500.0,2943.485063,1168.800699,0.0,12.0,0.0,0.9983417068829269,2.518380649064633,0.0,0.9999999989999999,0.08485739102340795,0.6,0
C16746,1519.317855,1.0,0.0,0.0,0.0,548.289216,0.0,0.0,0.0,0.166667,2.0,0.0,2000.0,456.098668,392.102723,0.0,12.0,0.0,0.3608785444020147,1.1632121921998686,0.0,0.999999995,0.07210232325113945,0.6,0
C16747,5911.506531,1.0,0.0,0.0,0.0,3090.205975,0.0,0.0,0.0,0.583333,15.0,0.0,7500.0,1396.433544,1391.519296,0.0,12.0,0.0,0.5227442376642403,1.0035315701363905,0.0,0.9999999993333333,0.0635397389603153,0.6,0
C16748,32.916536,1.0,300.62,0.0,300.62,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1200.0,301.102633,152.00045,0.454545,12.0,0.25051666666457906,0.0,1.9809325102668491,25.051666645790277,0.0,0.7735888660000685,1.0,0
C16749,8.849404,0.454545,220.99,0.0,220.99,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,1000.0,286.305162,70.33964468764941,0.125,12.0,0.22098999999779012,0.0,4.070324256408529,20.089999981736362,0.0,0.6473451788000265,0.8030303000000001,0
C16750,8.80954,0.363636,35.0,35.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,394.761847,70.33964468764941,0.1,12.0,0.013999999999944,0.0,5.612224069326185,34.99999965000001,0.0,0.6389428552000043,0.442424,0
C16751,298.651615,0.888889,0.0,0.0,0.0,470.488239,0.0,0.0,0.0,0.111111,1.0,0.0,1000.0,309.69761,144.641814,0.0,9.0,0.0,1.5753748359413569,2.1411347204107147,0.0,0.9999999900000002,0.21040451850089587,0.49166669999999996,0
C16752,734.337883,1.0,55.68,0.0,55.68,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1000.0,938.997556,2760.115734,0.0,12.0,0.0556799999994432,0.0,0.34020224022845197,27.839999860800003,0.0,0.379698635102203,0.6666668,0
C16753,56.68168,1.0,827.2,0.0,827.2,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1000.0,798.681574,174.491545,0.666667,12.0,0.827199999991728,0.0,4.577193547998145,41.35999997932,0.0,0.8496622960001701,1.0,0
C16755,66.048562,1.0,696.78,0.0,696.78,0.0,0.916667,0.0,0.75,0.0,0.0,17.0,2000.0,617.678129,155.950733,1.0,12.0,0.34838999999825804,0.0,3.9607260387829832,40.98705879941937,0.0,0.9900927157000496,0.9666668,0
C16757,4415.526081,1.0,0.0,0.0,0.0,1592.287186,0.0,0.0,0.0,0.5,12.0,0.0,4500.0,1357.018977,2760.115734,0.0,12.0,0.0,0.3606109797081717,0.4916529260997588,0.0,0.9999999991666666,0.005631594850654153,0.6,0
C16758,563.749251,0.909091,3999.92,2675.0,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,25.0,4000.0,4714.741294,200.287367,0.777778,12.0,0.9999799999975001,0.0,23.539883540256444,159.99679993600128,0.0,0.8688300061751058,0.9060604999999999,0
C16759,37.980086,1.0,450.0,0.0,450.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2700.0,425.280332,166.65223,0.666667,12.0,0.1666666666660494,0.0,2.5519030376880103,37.49999996875,0.0,0.8624467904444602,1.0,0
C16760,291.654079,1.0,1528.77,1528.77,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,9.0,9000.0,930.081668,122.43225,0.0,12.0,0.16986333333314457,0.0,7.596704854513685,169.86333314459628,0.0,0.5902781973666774,0.7666668,0
C16761,72.188087,1.0,117.9,117.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,3400.0,89.921689,113.963653,0.0,12.0,0.03467647058813331,0.0,0.7890383172616415,58.94999970525001,0.0,0.5936304629117835,0.6333332,0
C16762,370.489944,1.0,1723.61,947.92,775.69,0.0,1.0,0.75,1.0,0.0,0.0,37.0,5000.0,1570.70073,198.52965,0.0,12.0,0.3447219999993105,0.0,7.911668256710689,46.584054041463766,0.0,0.5777706033600445,1.0,0
C16763,623.095349,0.727273,1010.0,1010.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,5000.0,2063.173023,179.679908,0.0,12.0,0.201999999999596,0.0,11.482491536478161,252.49999936875,0.0,0.5626142790600748,0.6181819,0
C16764,18.287569,1.0,777.0,0.0,777.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1200.0,706.055693,70.33964468764941,1.0,12.0,0.6474999999946042,0.0,10.037805792664102,32.37499998651042,0.0,0.9954281077500382,1.0,0
C16765,1421.169324,1.0,0.0,0.0,0.0,37.440222,0.0,0.0,0.0,0.2,2.0,0.0,1500.0,224.088112,481.629486,0.0,10.0,0.0,0.02634465954722265,0.46527074963044784,0.0,0.999999995,0.015766136701894872,0.55,0
C16766,16.821079,0.363636,121.2,0.0,121.2,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,7000.0,310.4036,275.926987,1.0,12.0,0.01731428571426098,0.0,1.124948318261999,30.299999924250002,0.0,0.9992790966142868,0.542424,0
C16767,1667.851788,0.9,0.0,0.0,0.0,4653.693195,0.0,0.0,0.0,0.583333,13.0,0.0,3000.0,2822.457351,471.885081,0.125,10.0,0.0,2.7902318590026285,5.98123879008624,0.0,0.9999999992307692,0.18321482143132523,0.52,0
C16768,2933.577644,1.0,3999.92,2675.0,832.74,0.0,1.0,0.75,0.916667,0.0,0.0,57.0,4000.0,4237.359587,1026.20348,0.0,12.0,0.9999799999975001,0.0,4.129161194189976,70.17403507540807,0.0,0.37998167670055005,1.0,0
C16769,42.286207,1.0,480.37,0.0,480.37,0.0,1.0,0.0,1.0,0.0,0.0,41.0,6000.0,326.059256,162.785047,0.833333,12.0,0.08006166666653323,0.0,2.0030049564685752,11.71634146055699,0.0,0.9312188896500035,1.0,0
C16770,1125.697524,1.0,0.0,0.0,0.0,504.069794,0.0,0.0,0.0,0.5,8.0,0.0,1200.0,599.233796,625.024705,0.0,12.0,0.0,0.44778440322439783,0.958736176661069,0.0,0.9999999987499999,0.01857561937734523,0.6,0
C16771,25.998899,0.272727,0.0,0.0,0.0,466.387778,0.0,0.0,0.0,0.111111,1.0,0.0,4000.0,89.921689,70.33964468764941,0.0,9.0,0.0,17.93875109175248,1.2783927099223034,0.0,0.9999999900000002,0.29805008557500484,0.3068181,0
C16772,1794.531623,1.0,0.0,0.0,0.0,1050.199464,0.0,0.0,0.0,0.166667,5.0,0.0,2500.0,2562.51109,527.259216,0.083333,12.0,0.0,0.5852220437545044,4.860059363953155,0.0,0.9999999980000001,0.11798940584086133,0.6,0
C16773,207.099447,1.0,1764.0,0.0,1753.08,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,1667.797657,2090.378842,0.545455,12.0,1.76399999998236,0.0,0.7978446889542434,146.9999998775,0.0,0.7560521659006212,1.0,0
C16774,875.103005,1.0,0.0,0.0,0.0,2988.062451,0.0,0.0,0.0,0.333333,12.0,0.0,2000.0,2168.617114,195.662172,0.4,12.0,0.0,3.4145265573232195,11.083476646110038,0.0,0.9999999991666666,0.3287345495006564,0.6,0
C16775,69.036727,0.363636,760.79,760.79,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,7000.0,187.452384,70.33964468764941,0.0,12.0,0.10868428571413044,0.0,2.6649606321691333,380.394998098025,0.0,0.5970412831285756,0.4757576,0
C16776,917.531824,1.0,0.0,0.0,0.0,1273.778445,0.0,0.0,0.0,0.083333,1.0,0.0,1600.0,1498.695114,331.493084,0.083333,12.0,0.0,1.3882662286666552,4.521044891406511,0.0,0.9999999900000002,0.16129598600107517,0.6,0
C16777,1969.647597,1.0,0.0,0.0,0.0,1973.843982,0.0,0.0,0.0,0.333333,5.0,0.0,2000.0,2209.452275,669.786627,0.0,12.0,0.0,1.0021305257835822,3.29874050317074,0.0,0.9999999980000001,0.0045528610514772305,0.6,0
C16778,25.72535,0.363636,150.48,0.0,150.48,0.0,0.25,0.0,0.25,0.0,0.0,3.0,2500.0,558.52387,200.77995,0.0,12.0,0.06019199999975923,0.0,2.781771137866018,50.1599998328,0.0,0.5969129580000123,0.5090908000000001,0
C16779,5091.643375,1.0,0.0,0.0,0.0,2302.860148,0.0,0.0,0.0,0.5,10.0,0.0,6000.0,1315.48708,1815.957627,0.0,12.0,0.0,0.4522822944164815,0.7244040612147808,0.0,0.9999999989999999,0.04541783155042432,0.6,0
C16780,2433.487018,1.0,0.0,0.0,0.0,348.296735,0.0,0.0,0.0,0.272727,6.0,0.0,2500.0,527.171985,1097.372571,0.0,11.0,0.0,0.14312660491808252,0.48039471636766107,0.0,0.9999999983333333,0.007981558341168093,0.575,0
C16781,5911.506531,1.0,1066.91,817.43,249.48,1870.467411,1.0,0.166667,0.916667,0.083333,1.0,23.0,12000.0,1742.775616,2037.922023,0.0,12.0,0.08890916666659257,0.31641129062246415,0.8551728654592631,46.387391284179394,0.04166666664930555,0.4397123367303315,1.0,0
C16782,4616.991666,1.0,0.0,0.0,0.0,2810.591083,0.0,0.0,0.0,0.083333,8.0,0.0,5000.0,584.413797,2760.115734,0.0,12.0,0.0,0.6087494382308275,0.21173525073564278,0.0,0.9999999987499999,0.02298050041555406,0.6,0
C16784,1452.616145,1.0,522.29,45.65,476.64,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,1500.0,851.338405,1081.224031,0.0,12.0,0.34819333333101204,0.0,0.7873839098865961,40.17615381524911,0.0,0.3094767710019368,1.0,0
C16785,3681.031744,1.0,1922.39,1376.54,545.85,0.0,0.583333,0.583333,0.333333,0.0,0.0,29.0,10000.0,873.634965,1032.718828,0.0,12.0,0.19223899999980776,0.0,0.8459562673834978,66.28931032196921,0.0,0.48956904768011045,0.8333332,0
C16786,1166.337059,1.0,0.0,0.0,0.0,182.229942,0.0,0.0,0.0,0.5,7.0,0.0,1200.0,381.331067,328.158841,0.0,12.0,0.0,0.1562412345490238,1.16203197764335,0.0,0.9999999985714286,0.008415735681001256,0.6,0
